word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved,evidence_confidence,jmdict_exact_form_reading,jmdict_writing_common,jmdict_reading_common,jmdict_waller_levels,level_conflict_with_jmdict_waller,jmdict_tags,jmdict_pos,jmdict_gloss,quality_decision,priority,quality_reason
射す,さす,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to shine; to strike,same-reading-different-writing,刺す|差す|指す|挿す,,,,,,yes,HIGH,yes,yes,yes,N2,yes,,v5s:Godan verb with 'su' ending|vi:intransitive verb,to shine,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
注す,さす,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to pour (drink); to serve (drinks),same-reading-different-writing,刺す|差す|指す|挿す,,,,,,yes,HIGH,yes,yes,yes,N2,yes,esp. 注す | esp. 点す | uk:word usually written using kana alone,v5s:Godan verb with 'su' ending|vt:transitive verb,"to pour; to add (liquid); to serve (drinks); to put on (lipstick, etc.); to apply; to colour",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
支払,しはらい,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,payment,same-reading-different-writing|same-jmdict-entry,支払い,,支払い,しはらい,N3,しはらい|支払|支払い,yes,HIGH,yes,yes,yes,N3,no,,n:noun (common) (futsuumeishi),payment,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
死亡,しぼう,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,death; mortality,same-reading-different-writing,志望|脂肪,,,,,,yes,HIGH,yes,yes,yes,N3,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,death; dying; mortality,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
住,じゅう,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,dwelling; living,same-reading-different-writing,中|十|銃,,,,,,yes,HIGH,yes,yes,yes,N1,yes,,n:noun (common) (futsuumeishi),dwelling; living,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
女史,じょし,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,Ms.,same-reading-different-writing,助詞|女子,,,,,,yes,HIGH,yes,yes,yes,N1,yes,hon:honorific or respectful (sonkeigo) language,"n-suf:noun, used as a suffix|n:noun (common) (futsuumeishi)","lady (of high social status; e.g. scholar, artist, critic, politician); Ms; Mrs; Miss",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
水洗,すいせん,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,flushing,same-reading-different-writing,推薦,,,,,,yes,HIGH,yes,yes,yes,N1,yes,,n:noun (common) (futsuumeishi)|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,washing with water; rinsing; flushing,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
すくなくとも,すくなくとも,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,at least,same-reading-different-writing|same-jmdict-entry,少なくとも,,少なくとも,すくなくとも,N2,すくなくとも|少くとも|少なくとも|尠くとも,yes,HIGH,yes,yes,yes,N2,yes,,adv:adverb (fukushi),at least,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
すてき,すてき,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"lovely,dreamy,beautiful,great",same-reading-different-writing|same-jmdict-entry,素敵,,素敵,すてき,N3,すてき|ステキ|素敵|素的|素適,yes,HIGH,yes,yes,yes,N3,no,,adj-na:adjectival nouns or quasi-adjectives (keiyodoshi),lovely; wonderful; charming; enchanting; nice; great,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
清む,すむ,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",waller|wordmaster,community-independent|waller-derived,2,lexical,清澈,same-reading-different-writing|same-jmdict-entry,住む|済む|澄む,,澄む,すむ,N1,すむ|清む|澄む,yes,HIGH,yes,no,yes,N2,yes,,v5m:Godan verb with 'mu' ending|vi:intransitive verb,"to become clear (water, air, etc.); to become transparent; to resonate clearly (e.g. voice); to become serene; to become tranquil; to be free of worries",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
生長,せいちょう,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,growth; increment,same-reading-different-writing,成長|清澄|清聴,,,,,,yes,HIGH,yes,yes,yes,N2,yes,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,growth (of a plant),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
膳,ぜん,N3,"{""N1"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,(small) table; tray; meal,same-reading-different-writing,全|前|善|禅,,,,,,yes,HIGH,yes,yes,yes,N1,yes,,ctr:counter|n:noun (common) (futsuumeishi),small dining table (usu. for a single person); serving tray (with legs); meal; food; serving; counter for bowlfuls of rice,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
他,た,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,other (esp. places and things),same-reading-different-writing|same-writing-different-reading,田,ほか,,,,,yes,HIGH,yes,yes,yes,N3,no,,adj-no:nouns which may take the genitive case particle 'no'|adv:adverb (fukushi)|n:noun (common) (futsuumeishi),other (esp. people and abstract matters),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
宅,たく,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,house; home; husband,same-reading-different-writing,卓|炊く|焚く,,,,,,yes,HIGH,yes,yes,yes,N3,no,,"n-suf:noun, used as a suffix|n:noun (common) (futsuumeishi)",house; home; one's house; one's home; one's husband,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
唯,ただ,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,free of charge; mere; sole,same-reading-different-writing|same-jmdict-entry,ただ|只,,ただ|只,ただ,N3|N5,ただ|タダ|但|只|唯|常|徒,yes,HIGH,yes,yes,yes,N3,no,esp. 但 | only 只 | uk:word usually written using kana alone | usu. as ただでは...,adj-no:nouns which may take the genitive case particle 'no'|adv:adverb (fukushi)|conj:conjunction|n:noun (common) (futsuumeishi),ordinary; common; usual; free of charge; unaffected; as is,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
たびたび,たびたび,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,"often,repeatedly,frequently",same-reading-different-writing|same-jmdict-entry,度々,,度々,たびたび,N2,たびたび|度々|度度,yes,HIGH,yes,yes,yes,N3,no,uk:word usually written using kana alone,adv:adverb (fukushi),often; again and again; over and over again; repeatedly; frequently,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
釣,つり,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",waller|wordmaster,community-independent|waller-derived,2,lexical,fishing,same-reading-different-writing|same-jmdict-entry,釣り,,釣り,つり,N3,つり|釣|釣り,yes,HIGH,yes,no,yes,N3,no,abbr:abbreviation | net-sl:Internet slang | uk:word usually written using kana alone,n:noun (common) (futsuumeishi),fishing; angling; change (for a purchase); clickbaiting; trolling; bait,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
出合い,であい,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,an encounter,same-reading-different-writing|same-jmdict-entry,出会い,,出会い,であい,N2,であい|出会|出会い|出合|出合い|出逢い|出遭い,yes,HIGH,yes,yes,yes,N3,no,"esp. 出合い, 出合",n:noun (common) (futsuumeishi),meeting; rendezvous; encounter; meeting for the first time; coming across; confluence,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
年寄,としより,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,old people; the aged,same-reading-different-writing|same-jmdict-entry,年寄り,,年寄り,としより,N3,としより|年より|年寄|年寄り,yes,HIGH,yes,no,yes,N3,no,sens:sensitive,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),old person; elderly person; senior citizen; trustee of the Japan Sumo Association; retired high-ranking wrestler who is licensed to coach and receives retirement pay; senior statesman (of the Tokugawa shogunate),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
中味,なかみ,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,contents; interior; substance,same-reading-different-writing|same-jmdict-entry,中身,,中身,なかみ,N3,なかみ|中味|中身,yes,HIGH,yes,no,yes,N2,yes,ateji:ateji (phonetic) reading,n:noun (common) (futsuumeishi),contents; interior; filling; substance; content; (sword) blade,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
なにも,なにも,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,nothing,same-reading-different-writing|same-jmdict-entry,何も,,何も,なにも,N5,なにも|なんも|何も,yes,HIGH,yes,yes,yes,N3,no,"as ...なくてもいい, ...ことはない, etc. | as ...も何も | with neg. verb","exp:expressions (phrases, clauses, etc.)",(not) anything; (nothing) at all; (not) any; nothing; and everything else; and all,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
日本,にっぽん,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,Japan,same-writing-different-reading|same-jmdict-entry,,にほん,日本,にほん,N5,にっぽん|にほん|日本,yes,HIGH,yes,yes,yes,N3,no,,n:noun (common) (futsuumeishi),Japan,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
羽根,はね,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,shuttlecock,same-reading-different-writing|same-jmdict-entry,羽,,は|羽,は|はね,N1|N2,は|はね|羽|羽根,yes,HIGH,yes,yes,yes,N3,no,also written as 羽子,n:noun (common) (futsuumeishi),"feather; plume; down; wing; blade (of a fan, propeller, etc.); shuttlecock (in badminton)",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
引越し,ひっこし,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,moving (dwelling etc.); changing residence,same-reading-different-writing|same-jmdict-entry,引っ越し,,引っ越し,ひっこし,N4,ひっこし|ひっ越し|引っこし|引っ越し|引越|引越し,yes,HIGH,yes,no,yes,N2,yes,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,"moving (dwelling, office, etc.); changing residence",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
不,ふ,N3,"{""N3"": 2}","{""community-independent"": ""N3"", ""waller-derived"": ""N3""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,un; non; negative prefix,same-reading-different-writing,府|負,,,,,,yes,HIGH,yes,yes,yes,N3,no,,pref:prefix,un-; non-,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
不通,ふつう,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,suspension; interruption; stoppage,same-reading-different-writing,普通,,,,,,yes,HIGH,yes,yes,yes,N2,yes,,n:noun (common) (futsuumeishi),suspension; interruption; stoppage; tie-up; cessation,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common. JLPT level conflicts with JMdict/Waller enrichment; add the form but review level before publishing.
